,season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2
29862,2019,2020-02-08,1845,German Bundesliga,Leverkusen,Dortmund,80.63,84.39,0.4275,0.3343,0.2382,1.78,1.56,79.1,43.6,4.0,3.0,1.3,0.99,0.96,1.35,4.2,3.15
30803,2019,2020-03-07,1845,German Bundesliga,Leverkusen,Eintracht Frankfurt,82.36,72.47,0.6479,0.1445,0.2076,2.1,0.88,72.1,0.8,4.0,0.0,2.2,1.32,1.14,1.12,4.2,0.0
31832,2019,2020-06-17,1845,German Bundesliga,Leverkusen,FC Koln,81.05,69.02,0.6832,0.1279,0.1889,2.3,0.89,100.0,0.0,3.0,1.0,2.1,0.53,1.33,0.78,2.83,1.05
29450,2019,2020-01-26,1845,German Bundesliga,Leverkusen,Fortuna Dusseldorf,79.66,57.68,0.7013,0.1075,0.1912,2.18,0.72,57.8,54.1,3.0,0.0,5.01,0.92,3.72,1.05,2.45,0.0
27454,2019,2019-11-23,1845,German Bundesliga,Leverkusen,Freiburg,80.01,63.63,0.6857,0.1148,0.1996,2.1,0.72,70.0,27.4,1.0,1.0,3.8,1.17,2.34,0.79,1.05,1.05
28520,2019,2019-12-18,1845,German Bundesliga,Leverkusen,Hertha Berlin,80.18,64.25,0.6739,0.1242,0.2019,2.11,0.78,66.9,28.5,0.0,1.0,1.3,1.61,2.22,0.26,0.0,1.05
24240,2019,2019-08-31,1845,German Bundesliga,Leverkusen,Hoffenheim,82.02,75.08,0.557,0.2261,0.2169,2.14,1.31,66.3,59.9,0.0,0.0,1.55,0.68,2.02,0.63,0.0,0.0
26850,2019,2019-11-02,1845,German Bundesliga,Leverkusen,M'gladbach,79.94,74.08,0.5327,0.2308,0.2365,1.87,1.16,76.9,74.2,1.0,2.0,2.17,2.28,2.59,0.86,1.05,2.1
32097,2019,2020-06-27,1845,German Bundesliga,Leverkusen,Mainz,80.06,65.28,0.6204,0.1706,0.209,2.16,1.04,41.3,0.0,1.0,0.0,1.79,0.32,2.02,0.66,1.05,0.0
23634,2019,2019-08-17,1845,German Bundesliga,Leverkusen,Paderborn,82.59,58.32,0.797,0.0536,0.1494,2.38,0.46,60.2,37.4,3.0,2.0,2.27,1.27,1.15,0.87,3.15,2.1
25743,2019,2019-10-05,1845,German Bundesliga,Leverkusen,RB Leipzig,81.11,81.42,0.4553,0.2848,0.2598,1.59,1.2,72.5,68.5,1.0,1.0,1.78,2.5,1.33,0.94,1.05,1.05
28133,2019,2019-12-07,1845,German Bundesliga,Leverkusen,Schalke 04,81.01,70.43,0.6046,0.1684,0.227,1.92,0.9,79.5,62.8,2.0,1.0,2.78,1.0,2.6,0.46,1.84,1.05
24997,2019,2019-09-21,1845,German Bundesliga,Leverkusen,Union Berlin,80.18,58.31,0.7564,0.0745,0.1691,2.28,0.56,70.8,33.5,2.0,0.0,1.6,0.18,1.84,0.54,2.1,0.0
26550,2019,2019-10-26,1845,German Bundesliga,Leverkusen,Werder Bremen,79.58,68.68,0.6197,0.1624,0.2179,2.02,0.93,64.4,25.3,2.0,2.0,3.37,0.64,3.0,0.86,2.1,2.1
31584,2019,2020-05-26,1845,German Bundesliga,Leverkusen,Wolfsburg,83.68,73.9,0.658,0.1308,0.2112,2.02,0.77,81.8,0.5,1.0,4.0,1.64,2.78,1.31,1.51,1.05,4.08
25868,2019,2019-10-06,1845,German Bundesliga,M'gladbach,Augsburg,71.83,58.7,0.6012,0.1764,0.2224,1.99,0.98,42.9,38.3,5.0,1.0,2.88,1.56,2.11,1.21,4.93,1.05
28079,2019,2019-12-07,1845,German Bundesliga,M'gladbach,Bayern Munich,74.71,93.61,0.1636,0.6589,0.1775,1.3,2.67,69.9,95.8,2.0,1.0,1.37,1.85,0.75,2.14,1.89,1.05
30861,2019,2020-03-07,1845,German Bundesliga,M'gladbach,Dortmund,76.04,85.45,0.3613,0.3969,0.2418,1.6,1.69,97.3,57.8,1.0,2.0,2.69,1.26,0.62,0.98,1.05,2.1
26665,2019,2019-10-27,1845,German Bundesliga,M'gladbach,Eintracht Frankfurt,73.93,73.62,0.4716,0.2765,0.2519,1.68,1.23,65.3,56.6,4.0,2.0,1.99,1.23,1.68,1.8,3.69,2.1
31007,2019,2020-03-11,1845,German Bundesliga,M'gladbach,FC Koln,76.24,71.51,0.5823,0.1921,0.2256,1.98,1.04,74.5,0.9,2.0,1.0,1.07,1.64,1.87,1.51,2.1,1.05
25154,2019,2019-09-22,1845,German Bundesliga,M'gladbach,Fortuna Dusseldorf,69.89,63.4,0.5287,0.2248,0.2466,1.75,1.06,29.0,24.4,2.0,1.0,4.33,1.45,2.05,1.84,2.1,1.05
27904,2019,2019-12-01,1845,German Bundesliga,M'gladbach,Freiburg,73.99,63.46,0.6207,0.1587,0.2206,1.98,0.89,72.7,26.6,4.0,2.0,4.94,1.37,2.49,1.21,4.18,2.1
32101,2019,2020-06-27,1845,German Bundesliga,M'gladbach,Hertha Berlin,78.36,67.56,0.6237,0.162,0.2144,2.06,0.95,100.0,0.0,2.0,1.0,2.84,0.66,1.68,0.62,1.9,1.05
30298,2019,2020-02-22,1845,German Bundesliga,M'gladbach,Hoffenheim,76.01,68.62,0.5923,0.1959,0.2118,2.17,1.18,69.2,7.8,1.0,1.0,2.05,1.88,1.72,2.2,1.05,1.05
31554,2019,2020-05-23,1845,German Bundesliga,M'gladbach,Leverkusen,76.76,83.32,0.3644,0.3883,0.2473,1.55,1.61,100.0,100.0,1.0,3.0,2.45,3.57,1.72,0.98,1.05,2.87
29352,2019,2020-01-25,1845,German Bundesliga,M'gladbach,Mainz,73.96,62.85,0.6121,0.1774,0.2106,2.15,1.07,75.1,34.5,3.0,1.0,2.82,0.7,2.78,0.99,2.7,1.05
28526,2019,2019-12-18,1845,German Bundesliga,M'gladbach,Paderborn,74.04,56.26,0.6804,0.1243,0.1953,2.19,0.82,69.3,43.7,2.0,0.0,2.9,0.66,2.24,0.86,2.1,0.0
24203,2019,2019-08-30,1845,German Bundesliga,M'gladbach,RB Leipzig,71.8,82.83,0.304,0.4293,0.2667,1.22,1.49,39.6,61.9,1.0,3.0,1.43,2.87,1.26,1.48,1.05,2.63
23688,2019,2019-08-17,1845,German Bundesliga,M'gladbach,Schalke 04,71.38,68.03,0.5087,0.2314,0.2599,1.62,1.01,36.4,21.6,0.0,0.0,1.49,0.85,1.3,1.35,0.0,0.0
31618,2019,2020-05-31,1845,German Bundesliga,M'gladbach,Union Berlin,75.95,62.34,0.6879,0.1132,0.1988,2.11,0.72,94.6,3.7,4.0,1.0,2.09,1.13,1.27,0.88,3.92,1.05
27256,2019,2019-11-10,1845,German Bundesliga,M'gladbach,Werder Bremen,74.44,67.93,0.5829,0.1973,0.2198,2.06,1.12,69.0,13.0,3.0,1.0,1.92,1.59,0.97,1.04,3.15,0.84
31789,2019,2020-06-16,1845,German Bundesliga,M'gladbach,Wolfsburg,76.84,75.13,0.5645,0.1991,0.2364,1.85,1.01,100.0,0.0,3.0,0.0,1.58,0.81,1.46,0.87,3.15,0.0
31747,2019,2020-06-14,1845,German Bundesliga,Mainz,Augsburg,63.02,62.96,0.4761,0.2677,0.2562,1.64,1.17,30.2,7.7,0.0,1.0,1.45,0.81,2.58,0.41,0.0,1.05
29573,2019,2020-02-01,1845,German Bundesliga,Mainz,Bayern Munich,61.87,94.24,0.0693,0.8205,0.1102,1.0,3.43,38.3,97.5,1.0,3.0,0.41,2.08,1.03,2.09,1.05,3.15
28355,2019,2019-12-14,1845,German Bundesliga,Mainz,Dortmund,61.71,81.61,0.2189,0.5721,0.209,1.34,2.25,28.1,67.4,0.0,4.0,0.28,1.46,0.37,2.75,0.0,3.85
27966,2019,2019-12-02,1845,German Bundesliga,Mainz,Eintracht Frankfurt,62.54,74.15,0.3399,0.4161,0.244,1.52,1.7,30.4,35.5,2.0,1.0,1.73,2.12,1.34,1.53,1.68,1.05
26456,2019,2019-10-25,1845,German Bundesliga,Mainz,FC Koln,64.56,62.92,0.4838,0.2517,0.2645,1.57,1.05,34.4,35.1,3.0,1.0,1.64,1.51,1.47,1.57,2.85,1.05
30961,2019,2020-03-08,1845,German Bundesliga,Mainz,Fortuna Dusseldorf,63.17,55.45,0.522,0.2394,0.2385,1.85,1.18,37.0,63.6,1.0,1.0,0.91,1.94,0.23,1.87,1.05,0.84
29143,2019,2020-01-18,1845,German Bundesliga,Mainz,Freiburg,63.08,63.95,0.4759,0.2824,0.2417,1.8,1.34,33.6,13.4,1.0,2.0,1.82,1.81,2.65,0.97,1.05,2.1
24614,2019,2019-09-14,1845,German Bundesliga,Mainz,Hertha Berlin,65.15,65.8,0.4598,0.2903,0.2498,1.69,1.3,30.3,27.0,2.0,1.0,1.03,2.43,0.88,1.76,2.1,1.05
31609,2019,2020-05-30,1845,German Bundesliga,Mainz,Hoffenheim,60.3,67.06,0.4103,0.3495,0.2402,1.73,1.58,42.5,0.0,0.0,1.0,1.52,1.86,2.1,0.64,0.0,1.05
28581,2019,2019-12-21,1845,German Bundesliga,Mainz,Leverkusen,62.62,79.49,0.2598,0.5031,0.2372,1.28,1.87,24.1,58.7,0.0,1.0,2.46,1.34,1.36,1.42,0.0,1.05
23929,2019,2019-08-24,1845,German Bundesliga,Mainz,M'gladbach,66.34,71.18,0.4069,0.3299,0.2632,1.49,1.32,25.6,28.4,1.0,3.0,1.99,1.86,1.61,1.71,1.05,2.92
30567,2019,2020-02-29,1845,German Bundesliga,Mainz,Paderborn,62.6,56.83,0.5237,0.242,0.2344,1.9,1.23,47.2,52.1,2.0,0.0,0.87,0.43,0.76,0.69,2.1,0.0
31575,2019,2020-05-24,1845,German Bundesliga,Mainz,RB Leipzig,62.57,87.98,0.1629,0.6322,0.2049,1.02,2.19,20.5,42.8,0.0,5.0,0.35,4.73,0.7,3.01,0.0,5.13
30189,2019,2020-02-16,1845,German Bundesliga,Mainz,Schalke 04,63.51,68.76,0.4204,0.3265,0.2531,1.61,1.39,23.3,17.9,0.0,0.0,1.75,1.18,1.43,0.89,0.0,0.0
27168,2019,2019-11-09,1845,German Bundesliga,Mainz,Union Berlin,61.38,61.06,0.4842,0.2552,0.2606,1.6,1.09,40.6,35.3,2.0,3.0,2.34,1.53,2.06,1.24,2.1,3.15
31884,2019,2020-06-20,1845,German Bundesliga,Mainz,Werder Bremen,65.66,61.9,0.4358,0.2957,0.2685,1.49,1.18,8.6,76.0,3.0,1.0,1.83,1.57,1.64,2.25,2.77,1.05
25373,2019,2019-09-28,1845,German Bundesliga,Mainz,Wolfsburg,64.58,71.55,0.3889,0.3489,0.2622,1.47,1.38,29.8,33.2,0.0,1.0,1.3,0.85,1.46,0.95,0.0,1.05
27165,2019,2019-11-09,1845,German Bundesliga,Paderborn,Augsburg,54.49,59.55,0.3901,0.3459,0.264,1.45,1.35,44.9,46.1,0.0,1.0,1.22,1.15,0.38,1.89,0.0,1.05
25368,2019,2019-09-28,1845,German Bundesliga,Paderborn,Bayern Munich,57.17,93.75,0.0688,0.8006,0.1306,0.75,2.87,46.1,69.8,2.0,3.0,0.3,3.58,0.6,2.26,2.1,2.92
31620,2019,2020-05-31,1845,German Bundesliga,Paderborn,Dortmund,56.31,86.18,0.142,0.6479,0.2101,0.85,2.07,13.0,21.6,1.0,6.0,1.16,3.91,0.59,2.46,1.05,4.84
28690,2019,2019-12-22,1845,German Bundesliga,Paderborn,Eintracht Frankfurt,55.58,71.13,0.3103,0.435,0.2547,1.33,1.61,37.1,12.8,2.0,1.0,1.7,1.98,1.76,1.47,2.1,1.05
30763,2019,2020-03-06,1845,German Bundesliga,Paderborn,FC Koln,56.84,70.74,0.3419,0.3989,0.2592,1.38,1.51,35.9,1.1,1.0,2.0,0.72,2.21,1.1,1.54,1.05,2.1
26493,2019,2019-10-26,1845,German Bundesliga,Paderborn,Fortuna Dusseldorf,54.89,62.52,0.3776,0.3557,0.2667,1.41,1.36,41.6,36.5,2.0,0.0,0.72,1.71,0.48,1.27,2.1,0.0
23927,2019,2019-08-24,1845,German Bundesliga,Paderborn,Freiburg,59.4,62.02,0.426,0.2933,0.2807,1.38,1.1,39.5,28.9,1.0,3.0,1.92,2.41,0.79,1.15,1.05,2.63
30057,2019,2020-02-15,1845,German Bundesliga,Paderborn,Hertha Berlin,56.41,63.8,0.4045,0.3233,0.2722,1.41,1.23,46.1,25.5,1.0,2.0,0.74,2.04,1.69,1.39,1.05,2.1
31556,2019,2020-05-23,1845,German Bundesliga,Paderborn,Hoffenheim,56.42,66.27,0.3547,0.3935,0.2518,1.48,1.57,26.4,0.1,1.0,1.0,0.92,2.0,0.33,2.8,1.05,1.05
29257,2019,2020-01-19,1845,German Bundesliga,Paderborn,Leverkusen,56.37,79.25,0.21,0.5479,0.2421,1.02,1.8,43.8,66.4,1.0,4.0,1.56,2.24,0.83,1.53,1.05,4.09
31885,2019,2020-06-20,1845,German Bundesliga,Paderborn,M'gladbach,53.86,77.82,0.1471,0.6459,0.207,0.9,2.12,0.0,100.0,1.0,3.0,0.76,2.74,1.05,1.91,1.05,2.88
25740,2019,2019-10-05,1845,German Bundesliga,Paderborn,Mainz,57.41,64.54,0.383,0.3524,0.2646,1.43,1.36,46.1,35.2,1.0,2.0,1.58,2.8,1.32,1.67,1.05,2.1
27791,2019,2019-11-30,1845,German Bundesliga,Paderborn,RB Leipzig,55.16,84.48,0.1553,0.6416,0.2031,0.98,2.2,39.9,47.8,2.0,3.0,1.61,1.65,0.76,2.35,2.1,3.15
24801,2019,2019-09-15,1845,German Bundesliga,Paderborn,Schalke 04,58.62,69.39,0.358,0.35,0.292,1.19,1.17,43.3,24.5,1.0,5.0,1.12,2.37,0.76,2.25,1.05,4.55
28353,2019,2019-12-14,1845,German Bundesliga,Paderborn,Union Berlin,56.9,63.54,0.4167,0.3027,0.2805,1.37,1.12,45.8,17.6,1.0,1.0,1.56,2.06,0.95,1.52,1.05,1.05
31715,2019,2020-06-13,1845,German Bundesliga,Paderborn,Werder Bremen,56.78,59.72,0.3747,0.3373,0.288,1.25,1.17,6.7,52.1,1.0,5.0,1.95,3.14,0.97,1.55,1.05,4.73
29710,2019,2020-02-02,1845,German Bundesliga,Paderborn,Wolfsburg,56.64,71.66,0.3438,0.3797,0.2765,1.26,1.33,46.7,7.4,2.0,4.0,1.24,1.82,0.73,1.31,2.1,3.45
28577,2019,2019-12-21,1845,German Bundesliga,RB Leipzig,Augsburg,85.87,65.44,0.8067,0.0615,0.1317,2.76,0.65,84.5,12.5,3.0,1.0,3.54,0.69,3.01,0.47,2.66,1.05
24682,2019,2019-09-14,1845,German Bundesliga,RB Leipzig,Bayern Munich,83.39,93.58,0.2483,0.5156,0.2361,1.24,1.88,60.4,89.9,1.0,1.0,1.66,1.88,0.78,1.8,1.05,1.05
31879,2019,2020-06-20,1845,German Bundesliga,RB Leipzig,Dortmund,86.05,85.8,0.4779,0.2667,0.2554,1.65,1.17,26.3,0.0,0.0,2.0,1.1,2.08,2.33,1.14,0.0,1.58
24064,2019,2019-08-25,1845,German Bundesliga,RB Leipzig,Eintracht Frankfurt,83.3,73.07,0.6009,0.1648,0.2343,1.84,0.84,67.2,51.4,2.0,1.0,1.39,1.16,0.52,0.72,1.85,1.05
27515,2019,2019-11-23,1845,German Bundesliga,RB Leipzig,FC Koln,84.07,61.77,0.7732,0.0667,0.1602,2.34,0.53,52.4,41.8,4.0,1.0,2.45,0.84,2.41,0.78,3.97,1.05
31831,2019,2020-06-17,1845,German Bundesliga,RB Leipzig,Fortuna Dusseldorf,87.18,59.04,0.7676,0.0737,0.1587,2.42,0.61,17.0,85.6,2.0,2.0,1.42,0.79,1.2,0.83,2.1,2.1
31523,2019,2020-05-16,1845,German Bundesliga,RB Leipzig,Freiburg,88.09,62.55,0.8122,0.0509,0.1369,2.54,0.48,24.8,0.3,1.0,1.0,2.28,0.39,3.37,0.59,1.05,1.05
31589,2019,2020-05-27,1845,German Bundesliga,RB Leipzig,Hertha Berlin,89.47,65.31,0.8051,0.0552,0.1397,2.54,0.52,17.3,0.3,2.0,2.0,0.66,1.7,0.79,1.7,2.1,1.89
28074,2019,2019-12-07,1845,German Bundesliga,RB Leipzig,Hoffenheim,83.98,71.5,0.6287,0.1717,0.1996,2.3,1.13,50.5,46.7,3.0,1.0,3.62,1.54,1.5,1.33,2.82,1.05
30674,2019,2020-03-01,1845,German Bundesliga,RB Leipzig,Leverkusen,88.0,81.73,0.5477,0.2214,0.231,1.94,1.16,62.4,76.0,1.0,1.0,0.64,1.19,1.59,1.01,1.05,1.05
29632,2019,2020-02-01,1845,German Bundesliga,RB Leipzig,M'gladbach,85.4,74.71,0.5971,0.1897,0.2132,2.14,1.13,54.3,74.8,2.0,2.0,1.36,0.9,2.19,0.93,1.89,2.1
26852,2019,2019-11-02,1845,German Bundesliga,RB Leipzig,Mainz,80.91,64.5,0.6899,0.1196,0.1905,2.24,0.81,70.8,21.4,8.0,0.0,3.86,0.87,2.79,0.8,7.97,0.0
31649,2019,2020-06-06,1845,German Bundesliga,RB Leipzig,Paderborn,88.49,54.8,0.861,0.0314,0.1075,2.77,0.38,15.2,14.0,1.0,1.0,1.57,1.29,1.22,0.87,1.05,0.84
25369,2019,2019-09-28,1845,German Bundesliga,RB Leipzig,Schalke 04,84.32,71.01,0.6333,0.139,0.2277,1.86,0.73,54.0,43.8,1.0,3.0,1.5,2.77,2.67,1.22,1.05,3.15
29196,2019,2020-01-18,1845,German Bundesliga,RB Leipzig,Union Berlin,86.26,64.16,0.8222,0.0476,0.1302,2.61,0.48,80.5,18.1,3.0,1.0,1.1,1.54,1.93,1.07,2.83,1.05
30058,2019,2020-02-15,1845,German Bundesliga,RB Leipzig,Werder Bremen,85.46,61.09,0.7824,0.0729,0.1447,2.64,0.69,45.8,53.5,3.0,0.0,2.91,0.23,1.31,0.42,3.15,0.0
26133,2019,2019-10-19,1845,German Bundesliga,RB Leipzig,Wolfsburg,81.81,71.8,0.6021,0.1595,0.2384,1.79,0.79,69.2,50.9,1.0,1.0,1.13,1.84,1.73,1.46,1.05,1.05
31574,2019,2020-05-24,1845,German Bundesliga,Schalke 04,Augsburg,66.08,61.82,0.4626,0.2682,0.2692,1.51,1.08,0.0,14.7,0.0,3.0,0.87,1.24,1.26,0.41,0.0,2.48
23990,2019,2019-08-24,1845,German Bundesliga,Schalke 04,Bayern Munich,68.56,93.56,0.1124,0.7094,0.1781,0.84,2.39,28.8,77.8,0.0,3.0,0.98,1.64,1.44,1.19,0.0,3.03
26492,2019,2019-10-26,1845,German Bundesliga,Schalke 04,Dortmund,72.98,83.2,0.3161,0.4243,0.2595,1.31,1.55,56.4,65.1,0.0,0.0,1.16,0.4,1.01,0.91,0.0,0.0
28487,2019,2019-12-15,1845,German Bundesliga,Schalke 04,Eintracht Frankfurt,69.8,73.37,0.4246,0.3165,0.2589,1.56,1.31,38.7,23.4,1.0,0.0,1.13,1.11,0.95,1.7,1.05,0.0
25806,2019,2019-10-05,1845,German Bundesliga,Schalke 04,FC Koln,72.89,61.25,0.5989,0.158,0.2431,1.74,0.76,50.9,35.5,1.0,1.0,1.93,1.04,1.81,0.81,1.05,1.05
27166,2019,2019-11-09,1845,German Bundesliga,Schalke 04,Fortuna Dusseldorf,73.01,63.08,0.5692,0.187,0.2438,1.77,0.9,42.2,28.4,3.0,3.0,1.52,2.07,0.84,1.4,3.15,3.15
28582,2019,2019-12-21,1845,German Bundesliga,Schalke 04,Freiburg,68.91,63.17,0.5445,0.2118,0.2437,1.78,1.02,47.2,16.9,2.0,2.0,1.83,2.75,1.52,1.1,2.1,2.1
24235,2019,2019-08-31,1845,German Bundesliga,Schalke 04,Hertha Berlin,68.66,66.42,0.4669,0.2659,0.2672,1.53,1.09,19.5,20.8,3.0,0.0,0.84,0.56,1.33,1.24,2.76,0.0
30804,2019,2020-03-07,1845,German Bundesliga,Schalke 04,Hoffenheim,66.15,67.23,0.4278,0.3194,0.2528,1.62,1.37,2.3,0.9,1.0,1.0,1.0,0.68,0.87,0.47,1.05,1.05
31756,2019,2020-06-14,1845,German Bundesliga,Schalke 04,Leverkusen,62.66,81.34,0.1657,0.6073,0.227,0.89,1.92,0.0,100.0,1.0,1.0,1.48,0.89,0.71,1.86,1.05,1.05
29120,2019,2020-01-17,1845,German Bundesliga,Schalke 04,M'gladbach,67.8,75.25,0.3484,0.3956,0.256,1.43,1.54,46.9,75.7,2.0,0.0,2.2,0.94,1.71,0.81,2.1,0.0
24954,2019,2019-09-20,1845,German Bundesliga,Schalke 04,Mainz,71.22,64.29,0.5273,0.2261,0.2466,1.75,1.06,34.4,26.2,2.0,1.0,1.12,1.05,1.3,1.2,2.1,1.05
29817,2019,2020-02-08,1845,German Bundesliga,Schalke 04,Paderborn,69.08,55.87,0.5786,0.1855,0.2359,1.85,0.94,31.8,45.5,1.0,1.0,1.14,0.59,2.03,1.02,1.05,1.05
30357,2019,2020-02-22,1845,German Bundesliga,Schalke 04,RB Leipzig,68.84,86.62,0.2089,0.5545,0.2366,1.05,1.86,20.3,61.6,0.0,5.0,0.35,2.63,0.4,1.52,0.0,4.5
27750,2019,2019-11-29,1845,German Bundesliga,Schalke 04,Union Berlin,71.1,62.16,0.5787,0.1715,0.2499,1.7,0.8,45.1,18.5,2.0,1.0,1.32,1.81,1.58,1.14,2.1,1.05
31608,2019,2020-05-30,1845,German Bundesliga,Schalke 04,Werder Bremen,64.26,60.66,0.4148,0.2987,0.2865,1.32,1.08,0.0,59.7,0.0,1.0,0.95,0.37,1.26,0.74,0.0,1.05
31886,2019,2020-06-20,1845,German Bundesliga,Schalke 04,Wolfsburg,62.95,74.17,0.3369,0.3771,0.286,1.18,1.26,0.0,0.0,1.0,4.0,0.64,2.46,0.7,0.93,1.05,4.2
29353,2019,2020-01-25,1845,German Bundesliga,Union Berlin,Augsburg,65.18,63.92,0.4634,0.2761,0.2606,1.59,1.17,24.1,12.5,2.0,0.0,1.07,2.15,0.62,1.59,2.1,0.0
31544,2019,2020-05-17,1845,German Bundesliga,Union Berlin,Bayern Munich,64.59,94.44,0.0668,0.8113,0.1219,0.81,3.05,1.2,79.3,0.0,2.0,0.54,1.39,1.0,2.22,0.0,1.84
24309,2019,2019-08-31,1845,German Bundesliga,Union Berlin,Dortmund,57.14,84.32,0.1607,0.6203,0.2191,0.91,2.0,40.2,55.3,3.0,1.0,1.26,1.66,0.99,2.13,3.03,1.05
25330,2019,2019-09-27,1845,German Bundesliga,Union Berlin,Eintracht Frankfurt,58.12,71.98,0.3099,0.4106,0.2795,1.15,1.37,39.5,32.7,1.0,2.0,1.03,2.19,0.99,1.74,1.05,2.1
28203,2019,2019-12-08,1845,German Bundesliga,Union Berlin,FC Koln,62.66,61.17,0.4417,0.2763,0.282,1.39,1.04,27.7,50.8,2.0,0.0,1.68,0.71,1.38,1.05,2.1,0.0
32096,2019,2020-06-27,1845,German Bundesliga,Union Berlin,Fortuna Dusseldorf,62.53,59.88,0.349,0.365,0.286,1.21,1.24,0.0,74.4,3.0,0.0,1.04,1.23,0.86,2.4,2.65,0.0
26136,2019,2019-10-19,1845,German Bundesliga,Union Berlin,Freiburg,57.57,64.4,0.3981,0.318,0.2838,1.31,1.14,45.8,19.2,2.0,0.0,1.48,0.69,1.76,1.15,1.75,0.0
26907,2019,2019-11-02,1845,German Bundesliga,Union Berlin,Hertha Berlin,60.03,67.59,0.386,0.341,0.273,1.37,1.27,42.3,16.6,1.0,0.0,1.44,0.43,1.28,0.93,1.05,0.0
28516,2019,2019-12-17,1845,German Bundesliga,Union Berlin,Hoffenheim,64.06,70.17,0.3705,0.3729,0.2566,1.48,1.48,15.0,16.6,0.0,2.0,1.74,0.93,1.41,0.38,0.0,1.58
30056,2019,2020-02-15,1845,German Bundesliga,Union Berlin,Leverkusen,65.07,80.78,0.2231,0.528,0.2489,1.04,1.73,6.5,72.9,2.0,3.0,1.82,1.4,1.5,2.18,2.1,3.15
27456,2019,2019-11-23,1845,German Bundesliga,Union Berlin,M'gladbach,61.12,74.56,0.2693,0.4742,0.2565,1.17,1.64,26.2,67.8,2.0,0.0,1.48,1.02,1.18,1.33,1.58,0.0
31593,2019,2020-05-27,1845,German Bundesliga,Union Berlin,Mainz,62.49,59.71,0.4378,0.3052,0.2571,1.59,1.29,7.6,35.5,1.0,1.0,0.95,0.64,0.88,0.99,1.05,1.05
31800,2019,2020-06-16,1845,German Bundesliga,Union Berlin,Paderborn,63.93,53.77,0.4745,0.2588,0.2667,1.54,1.07,0.0,0.5,1.0,0.0,1.55,0.42,0.99,0.82,1.05,0.0
23778,2019,2019-08-18,1845,German Bundesliga,Union Berlin,RB Leipzig,58.84,81.84,0.1985,0.5467,0.2548,0.9,1.67,39.3,58.6,0.0,4.0,0.88,2.83,0.6,2.29,0.0,4.2
31662,2019,2020-06-07,1845,German Bundesliga,Union Berlin,Schalke 04,61.94,63.96,0.4333,0.2781,0.2887,1.33,1.01,7.4,0.0,1.0,1.0,2.97,0.18,1.44,0.14,1.05,1.05
24613,2019,2019-09-14,1845,German Bundesliga,Union Berlin,Werder Bremen,58.58,69.29,0.346,0.3809,0.2731,1.28,1.36,38.9,21.8,1.0,2.0,2.06,2.09,1.24,1.15,1.05,2.1
30660,2019,2020-03-01,1845,German Bundesliga,Union Berlin,Wolfsburg,65.74,73.86,0.3636,0.3599,0.2765,1.3,1.29,2.1,3.9,2.0,2.0,1.17,2.27,1.0,1.39,2.1,2.1
24381,2019,2019-09-01,1845,German Bundesliga,Werder Bremen,Augsburg,69.71,58.34,0.5683,0.2029,0.2288,1.95,1.08,26.0,35.3,3.0,2.0,2.16,1.43,1.79,1.19,2.94,2.1
31802,2019,2020-06-16,1845,German Bundesliga,Werder Bremen,Bayern Munich,61.68,94.22,0.1131,0.7277,0.1592,1.01,2.73,75.6,1.6,0.0,1.0,0.44,1.39,0.71,2.34,0.0,1.05
30297,2019,2020-02-22,1845,German Bundesliga,Werder Bremen,Dortmund,60.51,85.24,0.1914,0.6035,0.2052,1.21,2.26,55.3,47.3,0.0,2.0,0.27,1.41,0.3,1.53,0.0,2.1
31634,2019,2020-06-03,1845,German Bundesliga,Werder Bremen,Eintracht Frankfurt,61.41,70.96,0.39,0.349,0.261,1.48,1.39,69.0,1.2,0.0,3.0,0.52,1.67,1.07,1.31,0.0,2.37
32094,2019,2020-06-27,1845,German Bundesliga,Werder Bremen,FC Koln,61.86,68.21,0.3829,0.3477,0.2694,1.39,1.32,64.8,0.0,6.0,1.0,3.16,0.89,1.53,0.51,6.3,1.05
23632,2019,2019-08-17,1845,German Bundesliga,Werder Bremen,Fortuna Dusseldorf,70.16,64.14,0.5235,0.2307,0.2458,1.76,1.09,27.0,25.2,1.0,3.0,1.84,0.96,2.2,1.06,1.05,3.15
26848,2019,2019-11-02,1845,German Bundesliga,Werder Bremen,Freiburg,67.97,63.28,0.5132,0.2406,0.2462,1.76,1.13,17.4,20.8,2.0,2.0,1.75,0.89,2.08,0.9,2.1,2.1
26134,2019,2019-10-19,1845,German Bundesliga,Werder Bremen,Hertha Berlin,68.76,67.89,0.4637,0.2879,0.2484,1.71,1.3,15.9,24.9,1.0,1.0,0.96,0.44,1.31,1.21,1.05,1.05
29435,2019,2020-01-26,1845,German Bundesliga,Werder Bremen,Hoffenheim,63.86,69.49,0.4158,0.3423,0.2418,1.72,1.54,43.1,16.0,0.0,3.0,1.06,1.15,1.51,1.12,0.0,2.62
31546,2019,2020-05-18,1845,German Bundesliga,Werder Bremen,Leverkusen,59.94,82.94,0.1859,0.5939,0.2202,1.05,2.04,54.6,84.9,1.0,4.0,0.89,2.34,1.17,1.29,1.05,4.01
