,season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2
439,2018,2018-12-09,1849,Dutch Eredivisie,VVV Venlo,Groningen,35.79,41.32,0.3775,0.3303,0.2922,1.37,1.26,9.8,17.3,0.0,0.0,,,,,,
334,2018,2018-09-01,1849,Dutch Eredivisie,VVV Venlo,Heerenveen,33.22,43.09,0.3568,0.3493,0.2939,1.31,1.3,32.5,17.2,1.0,1.0,,,,,,
504,2018,2019-02-22,1849,Dutch Eredivisie,VVV Venlo,Heracles,35.0,41.23,0.3877,0.351,0.2613,1.66,1.57,5.0,0.4,0.0,1.0,,,,,,
354,2018,2018-09-22,1849,Dutch Eredivisie,VVV Venlo,NAC,35.02,34.78,0.4286,0.2733,0.2981,1.4,1.06,25.0,37.6,3.0,0.0,,,,,,
536,2018,2019-03-17,1849,Dutch Eredivisie,VVV Venlo,PSV,34.71,77.09,0.0663,0.7867,0.1471,0.68,2.74,2.3,100.0,0.0,1.0,,,,,,
552,2018,2019-04-03,1849,Dutch Eredivisie,VVV Venlo,Utrecht,34.04,56.23,0.284,0.4394,0.2766,1.23,1.59,0.5,0.0,2.0,6.0,,,,,,
610,2018,2019-05-15,1849,Dutch Eredivisie,VVV Venlo,Vitesse,37.08,58.18,0.3163,0.4515,0.2322,1.78,2.14,0.0,0.0,1.0,3.0,,,,,,
490,2018,2019-02-09,1849,Dutch Eredivisie,VVV Venlo,Willem II,35.79,38.61,0.4135,0.3182,0.2683,1.63,1.41,11.2,14.5,2.0,1.0,,,,,,
450,2018,2018-12-21,1849,Dutch Eredivisie,VVV Venlo,Zwolle,35.52,32.64,0.4401,0.2568,0.3032,1.38,0.99,14.9,41.2,2.0,0.0,,,,,,
549,2018,2019-04-02,1849,Dutch Eredivisie,Vitesse,AZ,48.67,63.69,0.3279,0.4074,0.2647,1.47,1.66,0.0,0.0,2.0,2.0,,,,,,
340,2018,2018-09-02,1849,Dutch Eredivisie,Vitesse,Ajax,54.86,76.06,0.2027,0.559,0.2383,1.15,2.04,24.6,74.7,0.0,4.0,,,,,,
355,2018,2018-09-22,1849,Dutch Eredivisie,Vitesse,Den Haag,53.34,36.76,0.6103,0.1724,0.2173,2.27,1.13,6.7,23.1,1.0,1.0,,,,,,
459,2018,2019-01-18,1849,Dutch Eredivisie,Vitesse,Excelsior,49.37,27.84,0.665,0.1391,0.1959,2.47,1.05,0.1,44.0,3.0,2.0,,,,,,
423,2018,2018-12-01,1849,Dutch Eredivisie,Vitesse,FC Emmen,54.61,31.77,0.6383,0.1299,0.2318,1.97,0.75,0.2,36.4,1.0,1.0,,,,,,
527,2018,2019-03-10,1849,Dutch Eredivisie,Vitesse,Feyenoord,50.44,67.52,0.3195,0.4352,0.2454,1.63,1.93,0.0,0.4,1.0,1.0,,,,,,
392,2018,2018-10-28,1849,Dutch Eredivisie,Vitesse,Fortuna Sittard,52.46,37.19,0.5868,0.1788,0.2344,2.05,1.04,2.4,23.2,2.0,1.0,,,,,,
599,2018,2019-05-12,1849,Dutch Eredivisie,Vitesse,Graafschap,55.08,32.49,0.6522,0.1461,0.2018,2.41,1.06,0.0,43.3,6.0,1.0,,,,,,
313,2018,2018-08-12,1849,Dutch Eredivisie,Vitesse,Groningen,50.85,45.51,0.4953,0.2401,0.2646,1.74,1.14,15.1,11.4,5.0,1.0,,,,,,
478,2018,2019-02-02,1849,Dutch Eredivisie,Vitesse,Heerenveen,47.28,46.69,0.4633,0.3031,0.2336,2.13,1.71,0.3,6.1,2.0,2.0,,,,,,
375,2018,2018-10-07,1849,Dutch Eredivisie,Vitesse,Heracles,52.1,45.33,0.5287,0.2371,0.2342,2.12,1.38,3.3,3.3,4.0,0.0,,,,,,
516,2018,2019-03-02,1849,Dutch Eredivisie,Vitesse,NAC,49.18,25.34,0.6809,0.1128,0.2062,2.2,0.77,0.0,37.3,4.0,1.0,,,,,,
566,2018,2019-04-07,1849,Dutch Eredivisie,Vitesse,PSV,49.34,77.89,0.1227,0.6958,0.1815,1.03,2.62,0.0,100.0,3.0,3.0,,,,,,
407,2018,2018-11-10,1849,Dutch Eredivisie,Vitesse,Utrecht,52.2,47.49,0.4829,0.231,0.2861,1.54,0.98,1.4,1.5,2.0,1.0,,,,,,
445,2018,2018-12-15,1849,Dutch Eredivisie,Vitesse,VVV Venlo,51.02,35.4,0.5859,0.1544,0.2597,1.75,0.76,0.4,6.9,2.0,1.0,,,,,,
499,2018,2019-02-16,1849,Dutch Eredivisie,Vitesse,Willem II,46.06,37.8,0.5198,0.2325,0.2478,1.94,1.23,0.9,16.8,3.0,2.0,,,,,,
579,2018,2019-04-20,1849,Dutch Eredivisie,Vitesse,Zwolle,51.81,41.19,0.4529,0.2812,0.2659,1.71,1.3,0.0,0.0,4.0,1.0,,,,,,
512,2018,2019-02-24,1849,Dutch Eredivisie,Willem II,AZ,37.76,65.6,0.2039,0.5662,0.2299,1.22,2.15,17.2,0.3,2.0,1.0,,,,,,
559,2018,2019-04-06,1849,Dutch Eredivisie,Willem II,Ajax,43.52,82.96,0.0693,0.821,0.1098,1.17,3.77,0.0,100.0,1.0,4.0,,,,,,
441,2018,2018-12-14,1849,Dutch Eredivisie,Willem II,Den Haag,37.87,34.21,0.4847,0.2685,0.2468,1.95,1.41,22.8,27.1,0.0,3.0,,,,,,
344,2018,2018-09-15,1849,Dutch Eredivisie,Willem II,Excelsior,43.68,33.86,0.5302,0.2174,0.2523,1.88,1.12,14.7,34.8,2.0,2.0,,,,,,
596,2018,2019-05-12,1849,Dutch Eredivisie,Willem II,FC Emmen,42.13,30.6,0.5591,0.2083,0.2326,2.12,1.23,0.0,17.3,2.0,3.0,,,,,,
376,2018,2018-10-07,1849,Dutch Eredivisie,Willem II,Feyenoord,41.22,64.51,0.2198,0.5654,0.2148,1.48,2.42,14.4,33.8,1.0,1.0,,,,,,
540,2018,2019-03-30,1849,Dutch Eredivisie,Willem II,Fortuna Sittard,42.32,31.92,0.5604,0.2297,0.2099,2.53,1.61,0.3,14.2,3.0,2.0,,,,,,
525,2018,2019-03-09,1849,Dutch Eredivisie,Willem II,Graafschap,39.01,30.72,0.5086,0.2402,0.2512,1.9,1.24,12.3,46.2,3.0,2.0,,,,,,
480,2018,2019-02-02,1849,Dutch Eredivisie,Willem II,Groningen,39.97,43.69,0.3885,0.3256,0.286,1.43,1.29,7.4,20.6,1.0,2.0,,,,,,
434,2018,2018-12-08,1849,Dutch Eredivisie,Willem II,Heerenveen,41.89,42.63,0.4457,0.3111,0.2433,1.97,1.62,9.1,6.7,1.0,5.0,,,,,,
329,2018,2018-08-26,1849,Dutch Eredivisie,Willem II,Heracles,41.31,41.25,0.4535,0.2797,0.2667,1.7,1.29,20.5,13.5,5.0,0.0,,,,,,
464,2018,2019-01-20,1849,Dutch Eredivisie,Willem II,NAC,36.8,32.69,0.48,0.2715,0.2485,1.93,1.41,26.1,43.1,2.0,0.0,,,,,,
592,2018,2019-04-25,1849,Dutch Eredivisie,Willem II,PSV,44.24,75.48,0.1338,0.69,0.1762,1.2,2.8,0.0,55.1,0.0,3.0,,,,,,
394,2018,2018-10-28,1849,Dutch Eredivisie,Willem II,Utrecht,41.32,43.68,0.4252,0.313,0.2618,1.72,1.44,16.4,8.5,0.0,1.0,,,,,,
307,2018,2018-08-11,1849,Dutch Eredivisie,Willem II,VVV Venlo,41.8,31.07,0.543,0.1915,0.2655,1.73,0.92,25.0,34.6,0.0,1.0,,,,,,
419,2018,2018-11-25,1849,Dutch Eredivisie,Willem II,Vitesse,40.79,52.75,0.3361,0.3972,0.2667,1.47,1.62,15.5,0.4,1.0,3.0,,,,,,
573,2018,2019-04-14,1849,Dutch Eredivisie,Willem II,Zwolle,42.79,42.89,0.4057,0.3383,0.256,1.75,1.58,0.0,0.0,2.0,0.0,,,,,,
526,2018,2019-03-10,1849,Dutch Eredivisie,Zwolle,AZ,34.1,63.04,0.2053,0.5517,0.243,1.13,1.98,23.6,0.0,0.0,0.0,,,,,,
435,2018,2018-12-08,1849,Dutch Eredivisie,Zwolle,Ajax,32.8,86.38,0.0327,0.8656,0.1017,0.49,3.1,30.0,88.7,1.0,4.0,,,,,,
414,2018,2018-11-24,1849,Dutch Eredivisie,Zwolle,Den Haag,31.86,32.74,0.4324,0.2795,0.2881,1.48,1.14,43.5,40.0,2.0,3.0,,,,,,
372,2018,2018-10-06,1849,Dutch Eredivisie,Zwolle,Excelsior,35.34,35.74,0.4377,0.2806,0.2817,1.54,1.18,29.4,28.8,2.0,0.0,,,,,,
547,2018,2019-03-31,1849,Dutch Eredivisie,Zwolle,FC Emmen,38.21,27.56,0.5132,0.2154,0.2714,1.68,0.99,9.9,57.9,3.0,0.0,,,,,,
462,2018,2019-01-19,1849,Dutch Eredivisie,Zwolle,Feyenoord,30.89,64.11,0.1834,0.5819,0.2348,1.06,2.05,38.8,2.0,3.0,1.0,,,,,,
565,2018,2019-04-07,1849,Dutch Eredivisie,Zwolle,Fortuna Sittard,38.59,31.75,0.5135,0.2321,0.2545,1.86,1.18,0.5,8.1,5.0,0.0,,,,,,
507,2018,2019-02-23,1849,Dutch Eredivisie,Zwolle,Graafschap,38.55,26.78,0.5599,0.1806,0.2595,1.78,0.9,21.5,32.2,0.0,3.0,,,,,,
593,2018,2019-04-29,1849,Dutch Eredivisie,Zwolle,Groningen,39.22,46.21,0.3345,0.3106,0.3549,0.96,0.91,0.0,0.0,3.0,2.0,,,,,,
306,2018,2018-08-10,1849,Dutch Eredivisie,Zwolle,Heerenveen,33.09,42.46,0.3617,0.3527,0.2856,1.38,1.36,37.5,19.7,2.0,3.0,,,,,,
391,2018,2018-10-27,1849,Dutch Eredivisie,Zwolle,Heracles,35.52,44.61,0.376,0.3665,0.2575,1.67,1.65,21.5,1.6,1.0,1.0,,,,,,
442,2018,2018-12-15,1849,Dutch Eredivisie,Zwolle,NAC,33.08,29.69,0.4742,0.2588,0.2671,1.71,1.2,43.6,51.3,0.0,0.0,,,,,,
328,2018,2018-08-25,1849,Dutch Eredivisie,Zwolle,PSV,31.12,69.92,0.1191,0.6977,0.1833,0.98,2.57,41.1,57.4,1.0,2.0,,,,,,
483,2018,2019-02-03,1849,Dutch Eredivisie,Zwolle,Utrecht,36.99,47.59,0.3586,0.3532,0.2882,1.36,1.34,24.3,0.6,4.0,3.0,,,,,,
595,2018,2019-05-12,1849,Dutch Eredivisie,Zwolle,VVV Venlo,41.03,34.04,0.4387,0.2901,0.2713,1.64,1.29,0.0,0.0,2.0,4.0,,,,,,
350,2018,2018-09-16,1849,Dutch Eredivisie,Zwolle,Vitesse,33.28,51.34,0.2939,0.4317,0.2744,1.28,1.6,33.6,5.7,0.0,2.0,,,,,,
404,2018,2018-11-09,1849,Dutch Eredivisie,Zwolle,Willem II,32.75,39.73,0.3796,0.3353,0.285,1.42,1.32,35.3,24.7,2.0,3.0,,,,,,
763,2019,2019-12-15,1849,Dutch Eredivisie,AZ,Ajax,70.35,81.33,0.3437,0.401,0.2553,1.53,1.67,97.3,98.1,1.0,0.0,,,,,,
836,2019,2020-03-07,1849,Dutch Eredivisie,AZ,Den Haag,65.76,34.27,0.8101,0.0463,0.1436,2.49,0.44,68.4,55.0,4.0,0.0,,,,,,
728,2019,2019-11-10,1849,Dutch Eredivisie,AZ,FC Emmen,68.53,33.1,0.8444,0.038,0.1177,2.8,0.46,48.1,27.3,3.0,0.0,,,,,,
620,2019,2019-08-04,1849,Dutch Eredivisie,AZ,Fortuna Sittard,51.43,28.41,0.7181,0.0994,0.1825,2.37,0.76,,,4.0,0.0,,,,,,
636,2019,2019-08-18,1849,Dutch Eredivisie,AZ,Groningen,54.84,41.27,0.5819,0.1469,0.2711,1.59,0.65,28.3,14.8,0.0,0.0,,,,,,
694,2019,2019-10-19,1849,Dutch Eredivisie,AZ,Heerenveen,59.63,41.77,0.6488,0.1255,0.2258,1.95,0.72,24.3,7.3,2.0,4.0,,,,,,
682,2019,2019-09-29,1849,Dutch Eredivisie,AZ,Heracles,58.77,39.33,0.6705,0.1289,0.2006,2.27,0.89,25.1,11.2,2.0,0.0,,,,,,
654,2019,2019-09-14,1849,Dutch Eredivisie,AZ,Sparta,53.65,41.64,0.5764,0.1711,0.2525,1.77,0.85,13.9,8.8,5.0,1.0,,,,,,
714,2019,2019-11-02,1849,Dutch Eredivisie,AZ,Twente,65.2,39.42,0.7797,0.0663,0.154,2.54,0.61,48.9,11.5,3.0,0.0,,,,,,
744,2019,2019-12-01,1849,Dutch Eredivisie,AZ,VVV Venlo,70.1,26.85,0.892,0.0234,0.0846,3.19,0.4,58.2,53.6,1.0,0.0,,,,,,
792,2019,2020-01-31,1849,Dutch Eredivisie,AZ,Waalwijk,65.22,28.84,0.8661,0.0279,0.1061,2.83,0.36,72.8,28.5,4.0,0.0,,,,,,
778,2019,2020-01-18,1849,Dutch Eredivisie,AZ,Willem II,67.5,44.35,0.7389,0.0842,0.1769,2.35,0.66,52.6,7.5,1.0,3.0,,,,,,
823,2019,2020-02-23,1849,Dutch Eredivisie,AZ,Zwolle,63.82,36.72,0.7943,0.0577,0.1479,2.55,0.55,76.0,36.3,2.0,0.0,,,,,,
834,2019,2020-03-01,1849,Dutch Eredivisie,Ajax,AZ,78.09,63.61,0.6127,0.1612,0.2262,2.04,0.94,99.2,93.5,0.0,2.0,,,,,,
770,2019,2019-12-22,1849,Dutch Eredivisie,Ajax,Den Haag,80.61,38.71,0.8949,0.0246,0.0805,3.34,0.46,57.1,35.5,6.0,1.0,,,,,,
623,2019,2019-08-10,1849,Dutch Eredivisie,Ajax,FC Emmen,81.14,33.25,0.938,0.0091,0.0528,3.53,0.24,97.0,31.5,5.0,0.0,,,,,,
710,2019,2019-10-27,1849,Dutch Eredivisie,Ajax,Feyenoord,82.88,52.58,0.8434,0.0452,0.1114,3.07,0.62,43.2,7.4,4.0,0.0,,,,,,
673,2019,2019-09-25,1849,Dutch Eredivisie,Ajax,Fortuna Sittard,82.7,27.0,0.9606,0.0073,0.0321,4.41,0.37,68.0,45.3,5.0,0.0,,,,,,
677,2019,2019-09-28,1849,Dutch Eredivisie,Ajax,Groningen,83.27,41.03,0.9031,0.0141,0.0829,2.95,0.22,68.2,15.8,2.0,0.0,,,,,,
655,2019,2019-09-14,1849,Dutch Eredivisie,Ajax,Heerenveen,82.94,38.82,0.924,0.0161,0.0598,3.67,0.41,76.1,18.6,4.0,1.0,,,,,,
730,2019,2019-11-23,1849,Dutch Eredivisie,Ajax,Heracles,83.52,43.69,0.9027,0.0244,0.0729,3.58,0.53,42.6,1.7,4.0,1.0,,,,,,
800,2019,2020-02-02,1849,Dutch Eredivisie,Ajax,PSV,79.31,61.55,0.6833,0.1329,0.1838,2.55,1.05,61.5,26.0,1.0,0.0,,,,,,
780,2019,2020-01-19,1849,Dutch Eredivisie,Ajax,Sparta,81.43,41.16,0.8901,0.0252,0.0848,3.24,0.44,38.6,3.3,2.0,1.0,,,,,,
724,2019,2019-11-10,1849,Dutch Eredivisie,Ajax,Utrecht,82.58,54.23,0.8167,0.0588,0.1244,3.01,0.72,44.7,20.9,4.0,0.0,,,,,,
814,2019,2020-02-16,1849,Dutch Eredivisie,Ajax,Waalwijk,79.13,27.47,0.9466,0.008,0.0454,3.73,0.25,54.8,11.3,3.0,0.0,,,,,,
747,2019,2019-12-06,1849,Dutch Eredivisie,Ajax,Willem II,83.69,40.79,0.9136,0.0213,0.0651,3.74,0.52,36.0,3.0,0.0,2.0,,,,,,
671,2019,2019-09-22,1849,Dutch Eredivisie,Den Haag,AZ,47.35,55.3,0.3634,0.3775,0.2591,1.55,1.58,8.7,19.6,0.0,1.0,,,,,,
689,2019,2019-10-06,1849,Dutch Eredivisie,Den Haag,Ajax,43.71,83.89,0.0819,0.782,0.1361,0.96,3.08,14.5,76.5,0.0,2.0,,,,,,
757,2019,2019-12-14,1849,Dutch Eredivisie,Den Haag,Groningen,38.88,44.24,0.4225,0.2675,0.31,1.27,0.95,45.5,2.9,1.0,1.0,,,,,,
719,2019,2019-11-03,1849,Dutch Eredivisie,Den Haag,Heerenveen,43.38,44.83,0.4547,0.2927,0.2526,1.78,1.39,18.3,3.2,1.0,1.0,,,,,,
827,2019,2020-02-29,1849,Dutch Eredivisie,Den Haag,Heracles,34.5,44.53,0.3901,0.3424,0.2676,1.53,1.42,46.1,0.4,0.0,0.0,,,,,,
810,2019,2020-02-15,1849,Dutch Eredivisie,Den Haag,PSV,35.58,62.73,0.2326,0.5281,0.2393,1.24,1.97,58.1,21.0,0.0,3.0,,,,,,
631,2019,2019-08-17,1849,Dutch Eredivisie,Den Haag,Sparta,45.85,41.04,0.5004,0.247,0.2526,1.8,1.2,13.7,12.4,1.0,2.0,,,,,,
748,2019,2019-12-07,1849,Dutch Eredivisie,Den Haag,Twente,39.27,38.18,0.49,0.2631,0.2469,1.87,1.32,43.9,18.3,0.0,0.0,,,,,,
619,2019,2019-08-04,1849,Dutch Eredivisie,Den Haag,Utrecht,47.74,46.6,0.4663,0.2811,0.2526,1.79,1.34,,,2.0,4.0,,,,,,
648,2019,2019-08-31,1849,Dutch Eredivisie,Den Haag,VVV Venlo,46.96,36.53,0.5597,0.214,0.2263,2.13,1.25,11.5,20.7,1.0,0.0,,,,,,
793,2019,2020-02-01,1849,Dutch Eredivisie,Den Haag,Vitesse,36.79,52.31,0.3422,0.4026,0.2551,1.53,1.67,49.8,2.7,0.0,0.0,,,,,,
782,2019,2020-01-19,1849,Dutch Eredivisie,Den Haag,Waalwijk,38.0,30.84,0.5405,0.2183,0.2411,1.93,1.15,59.0,52.2,2.0,0.0,,,,,,
732,2019,2019-11-23,1849,Dutch Eredivisie,Den Haag,Willem II,42.29,37.12,0.531,0.2231,0.2459,1.88,1.14,29.0,4.6,3.0,3.0,,,,,,
675,2019,2019-09-27,1849,Dutch Eredivisie,FC Emmen,Den Haag,32.14,46.28,0.3386,0.4031,0.2583,1.49,1.64,42.4,13.0,3.0,0.0,,,,,,
669,2019,2019-09-22,1849,Dutch Eredivisie,FC Emmen,Feyenoord,30.85,57.8,0.2246,0.524,0.2514,1.11,1.82,40.7,18.6,3.0,3.0,,,,,,
699,2019,2019-10-20,1849,Dutch Eredivisie,FC Emmen,Fortuna Sittard,33.42,28.67,0.5075,0.2467,0.2458,1.89,1.25,45.5,49.3,2.0,1.0,,,,,,
614,2019,2019-08-03,1849,Dutch Eredivisie,FC Emmen,Groningen,34.36,42.79,0.3547,0.3262,0.3191,1.11,1.05,,,0.0,1.0,,,,,,
633,2019,2019-08-17,1849,Dutch Eredivisie,FC Emmen,Heerenveen,32.03,41.48,0.3764,0.3566,0.2671,1.5,1.46,35.9,15.0,2.0,0.0,,,,,,
781,2019,2020-01-19,1849,Dutch Eredivisie,FC Emmen,Heracles,32.01,45.15,0.357,0.3771,0.2658,1.47,1.52,41.7,1.1,1.0,0.0,,,,,,
746,2019,2019-12-01,1849,Dutch Eredivisie,FC Emmen,PSV,32.48,63.85,0.1791,0.6023,0.2185,1.11,2.18,38.9,40.3,1.0,1.0,,,,,,
761,2019,2019-12-15,1849,Dutch Eredivisie,FC Emmen,Sparta,31.63,38.96,0.4105,0.3078,0.2817,1.44,1.21,51.4,10.4,2.0,0.0,,,,,,
806,2019,2020-02-11,1849,Dutch Eredivisie,FC Emmen,Twente,32.35,36.32,0.4273,0.286,0.2867,1.43,1.12,43.4,22.1,2.0,0.0,,,,,,
837,2019,2020-03-07,1849,Dutch Eredivisie,FC Emmen,VVV Venlo,33.56,31.49,0.4583,0.2606,0.2811,1.51,1.07,26.1,41.4,3.0,0.0,,,,,,
715,2019,2019-11-03,1849,Dutch Eredivisie,FC Emmen,Vitesse,31.97,54.42,0.2601,0.5,0.2399,1.37,1.96,44.8,24.5,2.0,1.0,,,,,,
818,2019,2020-02-22,1849,Dutch Eredivisie,FC Emmen,Willem II,33.96,45.48,0.3557,0.3529,0.2915,1.27,1.26,23.1,2.9,4.0,2.0,,,,,,
645,2019,2019-08-30,1849,Dutch Eredivisie,FC Emmen,Zwolle,33.15,33.92,0.4422,0.2787,0.2791,1.51,1.14,40.1,41.2,1.0,3.0,,,,,,
674,2019,2019-09-26,1849,Dutch Eredivisie,Feyenoord,AZ,56.65,56.06,0.4447,0.2884,0.2668,1.62,1.26,15.1,25.6,0.0,3.0,,,,,,
661,2019,2019-09-15,1849,Dutch Eredivisie,Feyenoord,Den Haag,58.27,47.13,0.582,0.1884,0.2296,2.05,1.08,15.7,7.1,3.0,2.0,,,,,,
795,2019,2020-02-01,1849,Dutch Eredivisie,Feyenoord,FC Emmen,58.6,33.49,0.7222,0.0935,0.1842,2.31,0.7,19.7,23.3,3.0,0.0,,,,,,
820,2019,2020-02-22,1849,Dutch Eredivisie,Feyenoord,Fortuna Sittard,59.66,28.21,0.7957,0.0658,0.1385,2.81,0.71,36.4,50.0,2.0,1.0,,,,,,
776,2019,2020-01-18,1849,Dutch Eredivisie,Feyenoord,Heerenveen,57.29,45.96,0.579,0.1915,0.2296,2.05,1.1,8.9,0.6,3.0,1.0,,,,,,
701,2019,2019-10-20,1849,Dutch Eredivisie,Feyenoord,Heracles,53.4,39.65,0.5966,0.1903,0.2131,2.29,1.23,2.9,7.8,1.0,1.0,,,,,,
762,2019,2019-12-15,1849,Dutch Eredivisie,Feyenoord,PSV,54.59,64.29,0.3308,0.4093,0.2598,1.45,1.64,3.1,39.2,3.0,1.0,,,,,,
618,2019,2019-08-04,1849,Dutch Eredivisie,Feyenoord,Sparta,59.88,37.61,0.6663,0.1177,0.2159,2.04,0.72,,,2.0,2.0,,,,,,
683,2019,2019-09-29,1849,Dutch Eredivisie,Feyenoord,Twente,53.87,40.99,0.582,0.185,0.233,2.0,1.03,4.0,6.3,5.0,1.0,,,,,,
637,2019,2019-08-18,1849,Dutch Eredivisie,Feyenoord,Utrecht,58.39,49.38,0.5569,0.2095,0.2336,2.02,1.17,28.3,21.0,1.0,1.0,,,,,,
727,2019,2019-11-10,1849,Dutch Eredivisie,Feyenoord,Waalwijk,52.84,28.39,0.7229,0.0986,0.1785,2.43,0.78,3.7,35.5,3.0,2.0,,,,,,
841,2019,2020-03-08,1849,Dutch Eredivisie,Feyenoord,Willem II,59.41,45.4,0.6184,0.1717,0.2099,2.29,1.13,21.9,0.7,2.0,0.0,,,,,,
745,2019,2019-12-01,1849,Dutch Eredivisie,Feyenoord,Zwolle,53.28,35.51,0.6166,0.1736,0.2098,2.29,1.14,3.3,37.1,1.0,0.0,,,,,,
722,2019,2019-11-09,1849,Dutch Eredivisie,Fortuna Sittard,Den Haag,28.19,43.07,0.3237,0.4327,0.2435,1.59,1.86,49.9,22.3,1.0,0.0,,,,,,
811,2019,2020-02-15,1849,Dutch Eredivisie,Fortuna Sittard,FC Emmen,28.41,33.74,0.4185,0.3074,0.2741,1.52,1.27,63.0,35.0,0.0,0.0,,,,,,
690,2019,2019-10-06,1849,Dutch Eredivisie,Fortuna Sittard,Feyenoord,26.16,56.21,0.2022,0.5822,0.2157,1.28,2.27,41.3,5.3,4.0,2.0,,,,,,
740,2019,2019-11-30,1849,Dutch Eredivisie,Fortuna Sittard,Groningen,28.06,46.58,0.3035,0.4124,0.2842,1.19,1.43,50.9,1.8,1.0,0.0,,,,,,
798,2019,2020-02-02,1849,Dutch Eredivisie,Fortuna Sittard,Heerenveen,28.21,44.81,0.3269,0.4231,0.25,1.53,1.77,53.2,0.8,2.0,1.0,,,,,,
625,2019,2019-08-11,1849,Dutch Eredivisie,Fortuna Sittard,Heracles,26.8,35.2,0.3696,0.3838,0.2466,1.7,1.73,43.0,36.8,1.0,1.0,,,,,,
678,2019,2019-09-28,1849,Dutch Eredivisie,Fortuna Sittard,Sparta,26.23,41.94,0.3126,0.4377,0.2497,1.49,1.79,35.4,8.8,0.0,0.0,,,,,,
662,2019,2019-09-15,1849,Dutch Eredivisie,Fortuna Sittard,Twente,26.97,41.89,0.3241,0.409,0.2669,1.37,1.57,42.3,11.3,2.0,3.0,,,,,,
705,2019,2019-10-26,1849,Dutch Eredivisie,Fortuna Sittard,VVV Venlo,28.43,31.81,0.4245,0.3236,0.2519,1.75,1.5,45.0,39.4,4.0,1.0,,,,,,
775,2019,2020-01-18,1849,Dutch Eredivisie,Fortuna Sittard,Vitesse,28.23,52.49,0.2543,0.5128,0.2329,1.41,2.06,46.6,2.5,1.0,3.0,,,,,,
759,2019,2019-12-14,1849,Dutch Eredivisie,Fortuna Sittard,Waalwijk,27.33,29.25,0.4492,0.2972,0.2537,1.76,1.39,59.2,43.0,3.0,2.0,,,,,,
634,2019,2019-08-18,1849,Dutch Eredivisie,Fortuna Sittard,Willem II,26.78,37.58,0.3509,0.4023,0.2467,1.64,1.77,41.6,27.8,2.0,3.0,,,,,,
835,2019,2020-03-06,1849,Dutch Eredivisie,Fortuna Sittard,Zwolle,29.1,37.66,0.387,0.351,0.262,1.57,1.49,70.7,42.7,1.0,1.0,,,,,,
789,2019,2020-01-26,1849,Dutch Eredivisie,Groningen,Ajax,45.53,80.72,0.142,0.6233,0.2347,0.78,1.9,0.9,36.0,2.0,1.0,,,,,,
772,2019,2019-12-22,1849,Dutch Eredivisie,Groningen,FC Emmen,44.38,33.09,0.531,0.1721,0.2969,1.42,0.68,4.4,34.2,2.0,0.0,,,,,,
733,2019,2019-11-24,1849,Dutch Eredivisie,Groningen,Feyenoord,46.85,52.11,0.4114,0.2955,0.2931,1.36,1.11,2.5,3.9,1.0,1.0,,,,,,
647,2019,2019-08-31,1849,Dutch Eredivisie,Groningen,Heracles,41.68,34.51,0.5083,0.2074,0.2843,1.51,0.86,17.8,37.0,1.0,2.0,,,,,,
843,2019,2020-03-08,1849,Dutch Eredivisie,Groningen,PSV,44.76,64.42,0.2617,0.4222,0.3162,0.9,1.23,0.0,19.1,0.0,1.0,,,,,,
700,2019,2019-10-20,1849,Dutch Eredivisie,Groningen,Sparta,42.53,42.36,0.4593,0.237,0.3037,1.34,0.88,12.2,4.7,2.0,0.0,,,,,,
622,2019,2019-08-10,1849,Dutch Eredivisie,Groningen,Twente,43.83,37.92,0.4894,0.1904,0.3201,1.27,0.67,14.4,23.8,1.0,3.0,,,,,,
754,2019,2019-12-08,1849,Dutch Eredivisie,Groningen,Utrecht,45.56,48.88,0.4257,0.2687,0.3056,1.3,0.97,2.1,1.4,0.0,1.0,,,,,,
821,2019,2020-02-22,1849,Dutch Eredivisie,Groningen,VVV Venlo,48.22,30.04,0.5848,0.133,0.2822,1.5,0.56,0.4,45.9,0.0,1.0,,,,,,
802,2019,2020-02-08,1849,Dutch Eredivisie,Groningen,Vitesse,46.58,52.28,0.4023,0.2771,0.3206,1.18,0.93,0.2,2.0,1.0,0.0,,,,,,
684,2019,2019-10-04,1849,Dutch Eredivisie,Groningen,Waalwijk,40.8,27.72,0.571,0.1604,0.2686,1.62,0.72,23.0,40.8,3.0,0.0,,,,,,
716,2019,2019-11-03,1849,Dutch Eredivisie,Groningen,Willem II,44.27,36.8,0.5292,0.1921,0.2787,1.55,0.82,10.1,10.7,2.0,0.0,,,,,,
665,2019,2019-09-21,1849,Dutch Eredivisie,Groningen,Zwolle,39.52,38.38,0.4709,0.2434,0.2856,1.48,0.98,29.1,24.7,2.0,0.0,,,,,,
784,2019,2020-01-25,1849,Dutch Eredivisie,Heerenveen,AZ,45.24,64.85,0.2222,0.5337,0.244,1.15,1.9,1.2,64.0,1.0,2.0,,,,,,
839,2019,2020-03-07,1849,Dutch Eredivisie,Heerenveen,Ajax,42.62,76.13,0.1086,0.7274,0.164,1.0,2.75,0.2,100.0,1.0,3.0,,,,,,
